Transaction_ID,Date,Time,Outlet,Category,Product_Name,Quantity_Sold,Unit_Price_RM,Total_Revenue_RM,Payment_Method
TXN-73437,2025-09-08,10:22,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash
TXN-73447,2025-09-08,10:25,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-73510,2025-09-08,10:28,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-73508,2025-09-08,10:37,Puncak Alam,Espresso-based,Americano,3,9.0,27.0,QR
TXN-73479,2025-09-08,10:45,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73414,2025-09-08,11:09,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73450,2025-09-08,11:11,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-73481,2025-09-08,11:12,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-73406,2025-09-08,11:20,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-73396,2025-09-08,11:24,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-73487,2025-09-08,11:38,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73497,2025-09-08,11:38,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-73506,2025-09-08,11:41,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR
TXN-73398,2025-09-08,11:55,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73420,2025-09-08,11:56,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73416,2025-09-08,12:14,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash
TXN-73418,2025-09-08,12:24,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73477,2025-09-08,12:24,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73503,2025-09-08,12:30,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-73415,2025-09-08,12:31,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73403,2025-09-08,12:36,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73446,2025-09-08,12:39,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73408,2025-09-08,12:41,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73436,2025-09-08,12:42,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73509,2025-09-08,12:46,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73402,2025-09-08,12:47,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73461,2025-09-08,12:52,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73462,2025-09-08,12:54,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR
TXN-73407,2025-09-08,13:00,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-73473,2025-09-08,13:10,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-73463,2025-09-08,13:15,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73432,2025-09-08,13:21,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73453,2025-09-08,13:26,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-73492,2025-09-08,13:30,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73449,2025-09-08,13:48,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73464,2025-09-08,14:07,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73501,2025-09-08,14:10,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73478,2025-09-08,14:12,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,QR
TXN-73423,2025-09-08,14:24,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73429,2025-09-08,14:41,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-73511,2025-09-08,14:45,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73441,2025-09-08,14:47,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-73456,2025-09-08,14:51,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73405,2025-09-08,14:54,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73425,2025-09-08,14:55,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-73411,2025-09-08,14:58,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73475,2025-09-08,15:04,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-73490,2025-09-08,15:23,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-73484,2025-09-08,15:25,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-73404,2025-09-08,15:33,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-73413,2025-09-08,15:36,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR
TXN-73460,2025-09-08,15:40,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-73467,2025-09-08,15:42,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73389,2025-09-08,15:50,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR
TXN-73397,2025-09-08,15:50,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73483,2025-09-08,15:53,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-73489,2025-09-08,15:53,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-73465,2025-09-08,15:58,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR
TXN-73419,2025-09-08,16:09,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73454,2025-09-08,16:11,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73395,2025-09-08,16:12,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73486,2025-09-08,16:13,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR
TXN-73507,2025-09-08,16:21,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73469,2025-09-08,16:22,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73476,2025-09-08,16:22,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash
TXN-73421,2025-09-08,16:24,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR
TXN-73493,2025-09-08,16:34,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73435,2025-09-08,16:46,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73470,2025-09-08,16:50,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR
TXN-73459,2025-09-08,17:10,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-73430,2025-09-08,17:12,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73409,2025-09-08,17:21,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73394,2025-09-08,17:30,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash
TXN-73401,2025-09-08,17:31,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73455,2025-09-08,17:45,Puncak Alam,Milk-based,Cappuccino,4,11.0,44.0,QR
TXN-73444,2025-09-08,17:46,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73482,2025-09-08,17:49,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73458,2025-09-08,17:53,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73442,2025-09-08,18:11,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73422,2025-09-08,18:15,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-73468,2025-09-08,18:16,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-73445,2025-09-08,18:18,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73417,2025-09-08,18:27,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR
TXN-73502,2025-09-08,18:29,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash
TXN-73424,2025-09-08,18:30,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73391,2025-09-08,18:31,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-73434,2025-09-08,18:33,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73505,2025-09-08,18:37,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73428,2025-09-08,18:53,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash
TXN-73427,2025-09-08,18:54,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73500,2025-09-08,19:00,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR
TXN-73448,2025-09-08,19:06,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-73494,2025-09-08,19:06,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-73457,2025-09-08,19:19,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR
TXN-73399,2025-09-08,19:22,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-73504,2025-09-08,19:31,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-73443,2025-09-08,19:35,Putrajaya,Milk-based,Latte,2,11.0,22.0,Cash
TXN-73390,2025-09-08,19:49,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,QR
TXN-73491,2025-09-08,19:50,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-73496,2025-09-08,20:01,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73498,2025-09-08,20:06,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73480,2025-09-08,20:09,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,Cash
TXN-73438,2025-09-08,20:13,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73471,2025-09-08,20:13,Puncak Alam,Espresso-based,Espresso,2,7.0,14.0,Cash
TXN-73433,2025-09-08,20:15,Putrajaya,Espresso-based,Espresso,2,7.0,14.0,QR
TXN-73495,2025-09-08,20:30,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73466,2025-09-08,20:34,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR
TXN-73431,2025-09-08,20:35,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73400,2025-09-08,20:40,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-73472,2025-09-08,20:47,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73585,2025-09-09,09:06,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-73552,2025-09-09,09:16,Puncak Alam,Espresso-based,Americano,2,9.0,18.0,QR
TXN-73556,2025-09-09,09:17,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73534,2025-09-09,09:23,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR
TXN-73559,2025-09-09,09:29,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-73548,2025-09-09,09:30,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73529,2025-09-09,09:34,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR
TXN-73545,2025-09-09,09:39,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73593,2025-09-09,09:40,Puncak Alam,Milk-based,Latte,2,11.0,22.0,QR
TXN-73597,2025-09-09,09:44,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,Cash
TXN-73546,2025-09-09,09:51,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73521,2025-09-09,09:55,Putrajaya,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-73516,2025-09-09,10:03,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73567,2025-09-09,10:24,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,Cash
TXN-73540,2025-09-09,10:26,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73524,2025-09-09,10:29,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-73523,2025-09-09,10:43,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR
TXN-73538,2025-09-09,10:51,Putrajaya,Milk-based,Latte,2,11.0,22.0,QR
TXN-73572,2025-09-09,10:55,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73587,2025-09-09,10:55,Puncak Alam,Milk-based,Cappuccino,3,11.0,33.0,QR
TXN-73550,2025-09-09,11:02,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73544,2025-09-09,11:32,Putrajaya,Milk-based,Latte,4,11.0,44.0,Cash
TXN-73533,2025-09-09,11:42,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73590,2025-09-09,11:50,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73520,2025-09-09,11:54,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-73539,2025-09-09,12:14,Putrajaya,Milk-based,Latte,3,11.0,33.0,Cash
TXN-73527,2025-09-09,12:18,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-73528,2025-09-09,12:19,Putrajaya,Milk-based,Latte,2,11.0,22.0,Cash
TXN-73561,2025-09-09,12:35,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,QR
TXN-73575,2025-09-09,12:48,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73549,2025-09-09,12:55,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-73560,2025-09-09,12:55,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-73541,2025-09-09,13:00,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73571,2025-09-09,13:29,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-73579,2025-09-09,13:31,Puncak Alam,Milk-based,Cappuccino,3,11.0,33.0,Cash
TXN-73562,2025-09-09,13:33,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73581,2025-09-09,13:59,Puncak Alam,Milk-based,Latte,3,11.0,33.0,QR
TXN-73514,2025-09-09,14:04,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73518,2025-09-09,14:05,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-73591,2025-09-09,14:30,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,QR
TXN-73532,2025-09-09,14:31,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-73574,2025-09-09,14:31,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73582,2025-09-09,14:41,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73586,2025-09-09,14:41,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73576,2025-09-09,14:43,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73536,2025-09-09,15:24,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73525,2025-09-09,15:41,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-73580,2025-09-09,15:58,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-73531,2025-09-09,16:02,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-73563,2025-09-09,16:07,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-73583,2025-09-09,16:15,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR
TXN-73535,2025-09-09,16:33,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-73558,2025-09-09,16:41,Puncak Alam,Espresso-based,Americano,3,9.0,27.0,QR
TXN-73588,2025-09-09,16:41,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-73592,2025-09-09,16:46,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73557,2025-09-09,16:48,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-73517,2025-09-09,16:52,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-73577,2025-09-09,17:03,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash
TXN-73537,2025-09-09,17:23,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73570,2025-09-09,17:31,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-73519,2025-09-09,17:32,Putrajaya,Espresso-based,Americano,4,9.0,36.0,QR
TXN-73569,2025-09-09,17:34,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73542,2025-09-09,17:39,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-73543,2025-09-09,17:40,Putrajaya,Espresso-based,Espresso,3,7.0,21.0,Cash
TXN-73513,2025-09-09,17:41,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-73568,2025-09-09,17:42,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73554,2025-09-09,17:50,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73551,2025-09-09,17:58,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR
TXN-73547,2025-09-09,18:00,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73565,2025-09-09,18:01,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash
TXN-73594,2025-09-09,18:02,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73553,2025-09-09,18:13,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-73555,2025-09-09,18:21,Puncak Alam,Espresso-based,Espresso,3,7.0,21.0,QR
TXN-73595,2025-09-09,18:48,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash
TXN-73578,2025-09-09,18:51,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73522,2025-09-09,18:54,Putrajaya,Milk-based,Mocha,2,12.0,24.0,QR
TXN-73573,2025-09-09,18:56,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR
TXN-73566,2025-09-09,19:09,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73564,2025-09-09,19:13,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73589,2025-09-09,19:35,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR
TXN-73530,2025-09-09,19:43,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73515,2025-09-09,19:45,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73596,2025-09-09,19:53,Puncak Alam,Milk-based,Mocha,3,12.0,36.0,QR
TXN-73526,2025-09-09,19:59,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,Cash
TXN-73584,2025-09-09,20:13,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,Cash
TXN-73598,2025-09-09,20:21,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73615,2025-09-10,09:04,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,Cash
TXN-73643,2025-09-10,09:08,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73678,2025-09-10,09:13,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-73636,2025-09-10,09:17,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73655,2025-09-10,09:18,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR
TXN-73610,2025-09-10,09:37,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-73654,2025-09-10,09:37,Puncak Alam,Milk-based,Latte,2,11.0,22.0,Cash
TXN-73656,2025-09-10,09:37,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73613,2025-09-10,09:42,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73666,2025-09-10,09:43,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73641,2025-09-10,09:51,Putrajaya,Milk-based,Latte,3,11.0,33.0,QR
TXN-73658,2025-09-10,09:53,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73690,2025-09-10,10:02,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-73616,2025-09-10,10:07,Putrajaya,Espresso-based,Americano,1,9.0,9.0,QR
TXN-73638,2025-09-10,10:15,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-73622,2025-09-10,10:19,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73626,2025-09-10,10:21,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73635,2025-09-10,10:22,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash
TXN-73639,2025-09-10,10:29,Putrajaya,Espresso-based,Espresso,3,7.0,21.0,QR
TXN-73684,2025-09-10,10:46,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14.0,42.0,QR
TXN-73650,2025-09-10,10:48,Puncak Alam,Milk-based,Cappuccino,2,11.0,22.0,QR
TXN-73605,2025-09-10,10:54,Putrajaya,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-73681,2025-09-10,11:16,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-73607,2025-09-10,11:19,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73609,2025-09-10,11:23,Putrajaya,Milk-based,Mocha,1,12.0,12.0,Cash
TXN-73685,2025-09-10,11:34,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73644,2025-09-10,11:48,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,Cash
TXN-73679,2025-09-10,11:51,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73672,2025-09-10,11:58,Puncak Alam,Espresso-based,Americano,1,9.0,9.0,Cash
TXN-73631,2025-09-10,12:03,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-73649,2025-09-10,12:04,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73670,2025-09-10,12:29,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-73682,2025-09-10,12:40,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,Cash
TXN-73606,2025-09-10,13:08,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-73632,2025-09-10,13:15,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73602,2025-09-10,13:21,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73691,2025-09-10,13:21,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73611,2025-09-10,13:39,Putrajaya,Espresso-based,Americano,2,9.0,18.0,Cash
TXN-73628,2025-09-10,13:48,Putrajaya,Milk-based,Cappuccino,1,11.0,11.0,QR
TXN-73603,2025-09-10,13:59,Putrajaya,Milk-based,Cappuccino,2,11.0,22.0,Cash
TXN-73660,2025-09-10,14:02,Puncak Alam,Espresso-based,Americano,4,9.0,36.0,QR
TXN-73642,2025-09-10,14:04,Putrajaya,Milk-based,Mocha,2,12.0,24.0,QR
TXN-73624,2025-09-10,14:07,Putrajaya,Milk-based,Latte,1,11.0,11.0,Cash
TXN-73689,2025-09-10,14:08,Puncak Alam,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73652,2025-09-10,14:11,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-73619,2025-09-10,14:21,Putrajaya,Milk-based,Caramel Macchiato,3,13.0,39.0,QR
TXN-73683,2025-09-10,14:26,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash
TXN-73617,2025-09-10,14:36,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-73653,2025-09-10,14:36,Puncak Alam,Milk-based,Latte,4,11.0,44.0,QR
TXN-73604,2025-09-10,15:00,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73668,2025-09-10,15:09,Puncak Alam,Milk-based,Caramel Macchiato,2,13.0,26.0,QR
TXN-73634,2025-09-10,15:14,Putrajaya,Milk-based,Caramel Macchiato,1,13.0,13.0,QR
TXN-73627,2025-09-10,15:25,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73648,2025-09-10,15:38,Puncak Alam,Espresso-based,Espresso,1,7.0,7.0,Cash
TXN-73667,2025-09-10,15:40,Puncak Alam,Milk-based,Latte,1,11.0,11.0,Cash
TXN-73618,2025-09-10,15:48,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-73629,2025-09-10,15:48,Putrajaya,Espresso-based,Espresso,1,7.0,7.0,QR
TXN-73599,2025-09-10,15:56,Putrajaya,Milk-based,Latte,1,11.0,11.0,QR
TXN-73647,2025-09-10,16:00,Puncak Alam,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73646,2025-09-10,16:01,Puncak Alam,Milk-based,Mocha,2,12.0,24.0,QR
TXN-73601,2025-09-10,16:02,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,QR
TXN-73680,2025-09-10,16:26,Puncak Alam,Milk-based,Cappuccino,1,11.0,11.0,Cash
TXN-73663,2025-09-10,16:27,Puncak Alam,Milk-based,Latte,1,11.0,11.0,QR
TXN-73623,2025-09-10,16:33,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14.0,14.0,Cash
TXN-73640,2025-09-10,16:33,Putrajaya,Milk-based,Cappuccino,3,11.0,33.0,Cash
TXN-73637,2025-09-10,16:41,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
TXN-73674,2025-09-10,16:44,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-73621,2025-09-10,16:47,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14.0,28.0,QR
TXN-73645,2025-09-10,16:49,Putrajaya,Milk-based,Mocha,1,12.0,12.0,QR
