Transaction_ID,Date,Time,Outlet,Category,Product_Name,Quantity_Sold,Unit_Price_RM,Total_Revenue_RM,Payment_Method
TXN-5046,9/3/2026,9:40,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5096,9/3/2026,9:40,Puncak Alam,Milk-based,Mocha,3,12,36,Cash
TXN-5106,9/3/2026,9:43,Puncak Alam,Espresso-based,Americano,2,9,18,QR
TXN-5030,9/3/2026,9:44,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-5082,9/3/2026,9:45,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-5018,9/3/2026,9:48,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5039,9/3/2026,9:50,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5016,9/3/2026,9:55,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5033,9/3/2026,9:55,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-5037,9/3/2026,10:04,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-5027,9/3/2026,10:08,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-5024,9/3/2026,10:21,Putrajaya,Espresso-based,Espresso,2,7,14,Cash
TXN-5080,9/3/2026,10:26,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5014,9/3/2026,10:27,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-5092,9/3/2026,10:28,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5101,9/3/2026,10:47,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,Cash
TXN-5055,9/3/2026,10:55,Putrajaya,Milk-based,Latte,2,11,22,Cash
TXN-5054,9/3/2026,11:02,Putrajaya,Milk-based,Cappuccino,2,11,22,Cash
TXN-5114,9/3/2026,11:14,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5067,9/3/2026,11:22,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5098,9/3/2026,11:22,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-5095,9/3/2026,11:25,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5113,9/3/2026,11:36,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5105,9/3/2026,11:53,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5124,9/3/2026,12:12,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5052,9/3/2026,12:17,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5072,9/3/2026,12:21,Putrajaya,Milk-based,Mocha,3,12,36,QR
TXN-5073,9/3/2026,12:21,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-5063,9/3/2026,12:44,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5022,9/3/2026,12:47,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-5017,9/3/2026,12:49,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5025,9/3/2026,12:50,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-5068,9/3/2026,12:51,Putrajaya,Espresso-based,Espresso,3,7,21,QR
TXN-5134,9/3/2026,13:07,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-5084,9/3/2026,13:24,Putrajaya,Espresso-based,Espresso,3,7,21,QR
TXN-5087,9/3/2026,13:25,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5065,9/3/2026,13:30,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5064,9/3/2026,13:34,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-5056,9/3/2026,13:43,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-5034,9/3/2026,14:07,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-5048,9/3/2026,14:22,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5060,9/3/2026,14:27,Putrajaya,Espresso-based,Americano,3,9,27,QR
TXN-5061,9/3/2026,14:53,Putrajaya,Milk-based,Mocha,3,12,36,Cash
TXN-5102,9/3/2026,14:54,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,4,14,56,QR
TXN-5044,9/3/2026,14:57,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-5078,9/3/2026,15:02,Putrajaya,Espresso-based,Americano,3,9,27,QR
TXN-5012,9/3/2026,15:05,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-5066,9/3/2026,15:07,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5077,9/3/2026,15:10,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-5038,9/3/2026,15:11,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-5058,9/3/2026,15:12,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-5035,9/3/2026,15:28,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5042,9/3/2026,15:49,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5099,9/3/2026,15:49,Puncak Alam,Milk-based,Mocha,1,12,12,Cash
TXN-5104,9/3/2026,15:56,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5118,9/3/2026,16:00,Puncak Alam,Milk-based,Cappuccino,2,11,22,QR
TXN-5123,9/3/2026,16:08,Puncak Alam,Espresso-based,Americano,3,9,27,Cash
TXN-5128,9/3/2026,16:14,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5026,9/3/2026,16:18,Putrajaya,Milk-based,Mocha,4,12,48,QR
TXN-5129,9/3/2026,16:19,Puncak Alam,Espresso-based,Espresso,3,7,21,Cash
TXN-5121,9/3/2026,16:22,Puncak Alam,Espresso-based,Americano,2,9,18,QR
TXN-5081,9/3/2026,16:27,Putrajaya,Milk-based,Latte,3,11,33,QR
TXN-5117,9/3/2026,16:42,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5057,9/3/2026,16:44,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5036,9/3/2026,16:46,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5089,9/3/2026,16:54,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-5119,9/3/2026,17:00,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-5093,9/3/2026,17:13,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5107,9/3/2026,17:15,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-5015,9/3/2026,17:17,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5075,9/3/2026,17:24,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-5020,9/3/2026,17:27,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-5116,9/3/2026,17:42,Puncak Alam,Milk-based,Mocha,3,12,36,QR
TXN-5120,9/3/2026,17:43,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-5070,9/3/2026,17:48,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5021,9/3/2026,18:01,Putrajaya,Espresso-based,Espresso,2,7,14,QR
TXN-5132,9/3/2026,18:08,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5090,9/3/2026,18:10,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-5045,9/3/2026,18:12,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-5032,9/3/2026,18:14,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-5126,9/3/2026,18:25,Puncak Alam,Milk-based,Latte,4,11,44,QR
TXN-5112,9/3/2026,18:32,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-5076,9/3/2026,18:34,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5130,9/3/2026,18:38,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-5010,9/3/2026,18:59,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5083,9/3/2026,19:04,Putrajaya,Milk-based,Mocha,2,12,24,Cash
TXN-5019,9/3/2026,19:06,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-5047,9/3/2026,19:13,Putrajaya,Espresso-based,Americano,2,9,18,Cash
TXN-5127,9/3/2026,19:16,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,Cash
TXN-5071,9/3/2026,19:24,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-5079,9/3/2026,19:24,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5074,9/3/2026,19:25,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5053,9/3/2026,19:44,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5094,9/3/2026,19:47,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-5031,9/3/2026,19:53,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-5110,9/3/2026,20:19,Puncak Alam,Milk-based,Caramel Macchiato,3,13,39,QR
TXN-5059,9/3/2026,20:22,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-5051,9/3/2026,20:27,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-5097,9/3/2026,20:30,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14,42,Cash
TXN-5069,9/3/2026,20:31,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-5109,9/3/2026,20:39,Puncak Alam,Milk-based,Cappuccino,3,11,33,QR
TXN-5085,9/3/2026,20:44,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5043,9/3/2026,20:46,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5040,9/3/2026,21:12,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-5041,9/3/2026,21:13,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5100,9/3/2026,21:21,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5049,9/3/2026,21:22,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14,42,Cash
TXN-5122,9/3/2026,21:31,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-5111,9/3/2026,21:45,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-5088,9/3/2026,21:49,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-5103,9/3/2026,21:52,Puncak Alam,Milk-based,Latte,1,11,11,Cash
TXN-5125,9/3/2026,21:52,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5136,10/3/2026,8:12,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5152,10/3/2026,8:13,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5157,10/3/2026,8:17,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-5168,10/3/2026,8:43,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-5167,10/3/2026,8:46,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5270,10/3/2026,8:49,Puncak Alam,Espresso-based,Americano,3,9,27,QR
TXN-5283,10/3/2026,8:57,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-5138,10/3/2026,9:00,Putrajaya,Espresso-based,Espresso,2,7,14,QR
TXN-5143,10/3/2026,9:07,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-5150,10/3/2026,9:07,Putrajaya,Espresso-based,Americano,3,9,27,QR
TXN-5249,10/3/2026,9:12,Puncak Alam,Milk-based,Mocha,2,12,24,QR
TXN-5240,10/3/2026,9:14,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5223,10/3/2026,9:20,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5151,10/3/2026,9:34,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-5207,10/3/2026,9:49,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-5224,10/3/2026,9:52,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-5204,10/3/2026,9:58,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-5268,10/3/2026,9:58,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5237,10/3/2026,10:01,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-5247,10/3/2026,10:03,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-5140,10/3/2026,10:13,Putrajaya,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-5203,10/3/2026,10:14,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5225,10/3/2026,10:22,Puncak Alam,Espresso-based,Espresso,2,7,14,Cash
TXN-5229,10/3/2026,10:26,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-5202,10/3/2026,10:30,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-5211,10/3/2026,10:32,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5239,10/3/2026,10:34,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-5244,10/3/2026,10:37,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5254,10/3/2026,10:38,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5201,10/3/2026,10:39,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5281,10/3/2026,10:39,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5232,10/3/2026,10:51,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5165,10/3/2026,10:52,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-5208,10/3/2026,10:52,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5195,10/3/2026,10:53,Putrajaya,Milk-based,Cappuccino,3,11,33,Cash
TXN-5265,10/3/2026,10:53,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-5209,10/3/2026,11:06,Putrajaya,Espresso-based,Espresso,2,7,14,QR
TXN-5194,10/3/2026,11:07,Putrajaya,Milk-based,Latte,2,11,22,Cash
TXN-5228,10/3/2026,11:22,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-5188,10/3/2026,11:31,Putrajaya,Espresso-based,Espresso,1,7,7,Cash
TXN-5258,10/3/2026,11:31,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-5184,10/3/2026,11:37,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14,42,Cash
TXN-5266,10/3/2026,11:50,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-5189,10/3/2026,11:56,Putrajaya,Espresso-based,Espresso,3,7,21,QR
TXN-5187,10/3/2026,11:58,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-5193,10/3/2026,11:58,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5175,10/3/2026,12:02,Putrajaya,Milk-based,Mocha,1,12,12,Cash
TXN-5181,10/3/2026,12:03,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5154,10/3/2026,12:10,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5242,10/3/2026,12:14,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-5241,10/3/2026,12:19,Puncak Alam,Espresso-based,Americano,1,9,9,Cash
TXN-5285,10/3/2026,12:26,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-5158,10/3/2026,12:35,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5156,10/3/2026,12:37,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-5144,10/3/2026,12:42,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,Cash
TXN-5278,10/3/2026,12:47,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5180,10/3/2026,12:53,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,3,14,42,QR
TXN-5243,10/3/2026,13:09,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5253,10/3/2026,13:28,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5226,10/3/2026,13:29,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-5173,10/3/2026,13:33,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-5159,10/3/2026,13:58,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-5274,10/3/2026,13:59,Puncak Alam,Espresso-based,Americano,2,9,18,QR
TXN-5148,10/3/2026,14:10,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-5153,10/3/2026,14:10,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5206,10/3/2026,14:12,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5248,10/3/2026,14:22,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5280,10/3/2026,14:22,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-5161,10/3/2026,14:31,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-5255,10/3/2026,14:39,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-5205,10/3/2026,14:43,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5147,10/3/2026,15:02,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-5183,10/3/2026,15:06,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5164,10/3/2026,15:09,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5196,10/3/2026,15:11,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-5174,10/3/2026,15:19,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-5170,10/3/2026,15:22,Putrajaya,Espresso-based,Americano,1,9,9,Cash
TXN-5139,10/3/2026,15:26,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5172,10/3/2026,15:26,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-5217,10/3/2026,15:26,Puncak Alam,Milk-based,Mocha,1,12,12,Cash
TXN-5263,10/3/2026,15:30,Puncak Alam,Milk-based,Cappuccino,2,11,22,Cash
TXN-5192,10/3/2026,15:35,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5163,10/3/2026,15:41,Putrajaya,Espresso-based,Americano,2,9,18,Cash
TXN-5171,10/3/2026,15:41,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-5222,10/3/2026,15:49,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-5276,10/3/2026,15:53,Puncak Alam,Espresso-based,Espresso,3,7,21,QR
TXN-5216,10/3/2026,15:54,Puncak Alam,Milk-based,Latte,2,11,22,Cash
TXN-5215,10/3/2026,16:03,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5238,10/3/2026,16:14,Puncak Alam,Milk-based,Mocha,1,12,12,Cash
TXN-5251,10/3/2026,16:15,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5256,10/3/2026,16:20,Puncak Alam,Milk-based,Cappuccino,2,11,22,Cash
TXN-5145,10/3/2026,16:21,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-5279,10/3/2026,16:23,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-5272,10/3/2026,16:42,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-5227,10/3/2026,16:49,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-5231,10/3/2026,16:50,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5252,10/3/2026,16:53,Puncak Alam,Milk-based,Caramel Macchiato,2,13,26,QR
TXN-5137,10/3/2026,16:58,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-5277,10/3/2026,17:01,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-5186,10/3/2026,17:23,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5267,10/3/2026,17:29,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-5177,10/3/2026,17:34,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-5199,10/3/2026,17:39,Putrajaya,Milk-based,Cappuccino,1,11,11,Cash
TXN-5236,10/3/2026,17:53,Puncak Alam,Espresso-based,Americano,1,9,9,QR
TXN-5146,10/3/2026,17:59,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5198,10/3/2026,17:59,Putrajaya,Milk-based,Caramel Macchiato,3,13,39,QR
TXN-5273,10/3/2026,18:05,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-5162,10/3/2026,18:06,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5214,10/3/2026,18:10,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5197,10/3/2026,18:33,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5257,10/3/2026,18:39,Puncak Alam,Espresso-based,Espresso,4,7,28,QR
TXN-5191,10/3/2026,18:42,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-5246,10/3/2026,18:42,Puncak Alam,Espresso-based,Espresso,2,7,14,QR
TXN-5234,10/3/2026,18:59,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5166,10/3/2026,19:03,Putrajaya,Milk-based,Latte,2,11,22,QR
TXN-5185,10/3/2026,19:10,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5141,10/3/2026,19:11,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5284,10/3/2026,19:14,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5264,10/3/2026,19:17,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5178,10/3/2026,19:18,Putrajaya,Espresso-based,Espresso,1,7,7,QR
TXN-5275,10/3/2026,19:27,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5219,10/3/2026,19:36,Puncak Alam,Milk-based,Latte,3,11,33,Cash
TXN-5135,10/3/2026,19:37,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,2,14,28,QR
TXN-5233,10/3/2026,19:47,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14,42,QR
TXN-5262,10/3/2026,19:53,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5230,10/3/2026,19:59,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-5213,10/3/2026,20:03,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-5218,10/3/2026,20:03,Puncak Alam,Milk-based,Latte,2,11,22,Cash
TXN-5210,10/3/2026,20:06,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5149,10/3/2026,20:09,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5235,10/3/2026,20:09,Puncak Alam,Espresso-based,Espresso,2,7,14,QR
TXN-5220,10/3/2026,20:10,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-5176,10/3/2026,20:17,Putrajaya,Milk-based,Mocha,3,12,36,QR
TXN-5259,10/3/2026,20:30,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5190,10/3/2026,20:32,Putrajaya,Espresso-based,Americano,1,9,9,QR
TXN-5269,10/3/2026,20:37,Puncak Alam,Espresso-based,Espresso,3,7,21,QR
TXN-5155,10/3/2026,20:39,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5179,10/3/2026,20:46,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5271,10/3/2026,20:47,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-5169,10/3/2026,20:51,Putrajaya,Milk-based,Latte,3,11,33,QR
TXN-5260,10/3/2026,20:53,Puncak Alam,Milk-based,Caramel Macchiato,3,13,39,QR
TXN-5221,10/3/2026,20:55,Puncak Alam,Milk-based,Mocha,3,12,36,QR
TXN-5261,10/3/2026,20:59,Puncak Alam,Espresso-based,Espresso,1,7,7,Cash
TXN-5160,10/3/2026,21:00,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5245,10/3/2026,21:13,Puncak Alam,Milk-based,Latte,1,11,11,QR
TXN-5200,10/3/2026,21:14,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-5282,10/3/2026,21:15,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
TXN-5142,10/3/2026,21:34,Putrajaya,Milk-based,Cappuccino,2,11,22,QR
TXN-5212,10/3/2026,21:42,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-5182,10/3/2026,21:54,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-5250,10/3/2026,21:54,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-5404,11/3/2026,8:09,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5402,11/3/2026,8:12,Puncak Alam,Milk-based,Cappuccino,2,11,22,QR
TXN-5389,11/3/2026,8:22,Puncak Alam,Espresso-based,Espresso,1,7,7,QR
TXN-5336,11/3/2026,8:27,Puncak Alam,Milk-based,Cappuccino,1,11,11,Cash
TXN-5313,11/3/2026,8:28,Putrajaya,Milk-based,Mocha,2,12,24,QR
TXN-5393,11/3/2026,8:40,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-5409,11/3/2026,8:40,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-5380,11/3/2026,8:50,Puncak Alam,Milk-based,Mocha,1,12,12,QR
TXN-5312,11/3/2026,9:23,Putrajaya,Espresso-based,Espresso,2,7,14,QR
TXN-5309,11/3/2026,9:28,Putrajaya,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5310,11/3/2026,9:28,Putrajaya,Milk-based,Latte,1,11,11,QR
TXN-5359,11/3/2026,9:31,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,Cash
TXN-5355,11/3/2026,9:36,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,3,14,42,Cash
TXN-5377,11/3/2026,9:37,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5328,11/3/2026,9:39,Putrajaya,Milk-based,Cappuccino,1,11,11,QR
TXN-5289,11/3/2026,9:43,Putrajaya,Milk-based,Latte,1,11,11,Cash
TXN-5384,11/3/2026,9:55,Puncak Alam,Ice Blended,Ice Blended Chocolate Chip,1,14,14,QR
TXN-5350,11/3/2026,10:06,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,Cash
TXN-5369,11/3/2026,10:15,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5329,11/3/2026,10:37,Putrajaya,Milk-based,Mocha,1,12,12,QR
TXN-5314,11/3/2026,10:51,Putrajaya,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5343,11/3/2026,10:54,Puncak Alam,Milk-based,Caramel Macchiato,1,13,13,QR
TXN-5356,11/3/2026,10:59,Puncak Alam,Milk-based,Cappuccino,1,11,11,QR
